"","Treatment","Concentration_uM","plate","Rep1_tot","Rep2_tot","Rep3_tot","OR","Rep1","Rep2","Rep3","rep1_freq","rep2_freq","rep3_freq","freq_ave","freq_sd","DMSO_ave","DMSO_sd","DMSO_Normed","overall_sd","Odorant","CAS"
"282","DMSO",-999,"2-5",150886,123561,85528,"120_1",8837,1654,2730,0.0585673952520446,0.0133861007923212,0.0319193714339164,0.0346242891594274,0.0227117761786787,0.0346242891594274,0.0227117761786787,1,0.927652312212862,"DMSO",NA
"283","DMSO",-999,"2-6",83055,54989,22321,"120_1",2526,839,880,0.0304135813617482,0.0152575969739402,0.0394247569553335,0.028365311763674,0.0122130856728085,0.028365311763674,0.0122130856728085,1,0.608909626688101,"DMSO",NA
"284","DMSO",-999,"2-7",89241,70822,42522,"120_1",1839,1149,609,0.0206071200457189,0.0162237722741521,0.014321998024552,0.017050963448141,0.00322317756786422,0.017050963448141,0.00322317756786422,1,0.267331605294555,"DMSO",NA
"285","DMSO",-999,"2-8",226016,162135,128218,"120_1",3534,1592,1200,0.0156360611638114,0.00981897801215037,0.00935906035034083,0.0116046998421009,0.00349882646662405,0.0116046998421009,0.00349882646662405,1,0.426386542419513,"DMSO",NA
"286","DMSO",-999,"2-9",241969,122267,35390,"120_1",2273,1723,855,0.00939376531704474,0.0140921098906492,0.0241593670528398,0.0158817474201779,0.00754372921838739,0.0158817474201779,0.00754372921838739,1,0.671742465691105,"DMSO",NA
"287","DMSO",-999,"2-1",142476,101748,90028,"119_1",3123,2408,1262,0.021919481175777,0.0236663128513583,0.0140178611098769,0.0198678850456707,0.00514100576373182,0.0198678850456707,0.00514100576373182,1,0.365941319803038,"DMSO",NA
"288","DMSO",-999,"2-10",202659,124499,119889,"119_1",2779,4002,2127,0.0137126897892519,0.0321448365047109,0.0177414108049946,0.0211996456996525,0.00969048758190336,0.0211996456996525,0.00969048758190336,1,0.646445660389525,"DMSO",NA
"289","DMSO",-999,"2-11",156373,101679,93324,"119_1",3535,2404,1717,0.0226062043958995,0.0236430334680711,0.0183982683982684,0.0215491687540797,0.00277756789663435,0.0215491687540797,0.00277756789663435,1,0.18228425581793,"DMSO",NA
"290","DMSO",-999,"2-12",158871,155880,68225,"119_1",10230,2052,1061,0.0643918650980985,0.0131639722863741,0.0155514840600953,0.0310357738148559,0.0289118777043176,0.0310357738148559,0.0289118777043176,1,1.31743354643043,"DMSO",NA
"291","DMSO",-999,"2-13",85453,113405,52133,"119_1",2427,2850,1885,0.0284015774753373,0.0251311670561263,0.036157520188748,0.0298967549067372,0.0056631954332201,0.0298967549067372,0.0056631954332201,1,0.267887528697117,"DMSO",NA
"292","DMSO",-999,"2-2",100215,92258,87458,"119_1",2550,1929,1863,0.0254452926208651,0.0209087558802489,0.0213016533650438,0.0225519006220526,0.00251343988439824,0.0225519006220526,0.00251343988439824,1,0.157616017926649,"DMSO",NA
"293","DMSO",-999,"2-3",129226,72921,35994,"119_1",2586,1157,1574,0.0200114528036154,0.0158664856488529,0.0437295104739679,0.026535816308812,0.0150337130297941,0.026535816308812,0.0150337130297941,1,0.801214502396882,"DMSO",NA
"294","DMSO",-999,"2-4",143029,56247,162,"119_1",2080,3176,0,0.0145425053660446,0.056465233701353,0,0.0236692463557992,0.0293181463441612,0.0236692463557992,0.0293181463441612,1,1.75172963094337,"DMSO",NA
"295","DMSO",-999,"2-5",150886,123561,85528,"119_1",3111,2815,3071,0.0206182150762828,0.0227822694863266,0.0359063698437938,0.0264356181354677,0.00827297626691743,0.0264356181354677,0.00827297626691743,1,0.442575436591294,"DMSO",NA
"296","DMSO",-999,"2-6",83055,54989,22321,"119_1",1355,727,288,0.0163144903979291,0.0132208259833785,0.0129026477308364,0.0141459880373813,0.00188470454338964,0.0141459880373813,0.00188470454338964,1,0.188419127690795,"DMSO",NA
"297","DMSO",-999,"2-7",89241,70822,42522,"119_1",2501,1182,1045,0.0280252350377069,0.0166897291801982,0.0245755138516533,0.0230968260231861,0.00581062058062182,0.0230968260231861,0.00581062058062182,1,0.355783016362091,"DMSO",NA
"298","DMSO",-999,"2-8",226016,162135,128218,"119_1",4231,3066,2514,0.018719913634433,0.0189101674530484,0.019607231433964,0.0190791041738151,0.000467159427881671,0.0190791041738151,0.000467159427881671,1,0.0346275796118056,"DMSO",NA
"299","DMSO",-999,"2-9",241969,122267,35390,"119_1",4318,2518,827,0.0178452611698193,0.0205942731890044,0.0233681831025713,0.0206025724871317,0.00276147031988043,0.0206025724871317,0.00276147031988043,1,0.189554424861503,"DMSO",NA
"300","DMSO",-999,"2-1",142476,101748,90028,"142_1",3252,1410,1740,0.0228248968247284,0.0138577662460196,0.0193273203892122,0.0186699944866534,0.00451955923852478,0.0186699944866534,0.00451955923852478,1,0.342347287549524,"DMSO",NA
"301","DMSO",-999,"2-10",202659,124499,119889,"142_1",2603,2824,1709,0.0128442358839232,0.022682913115768,0.0142548524051414,0.0165940004682776,0.00532011303113573,0.0165940004682776,0.00532011303113573,1,0.453403386143869,"DMSO",NA
"302","DMSO",-999,"2-11",156373,101679,93324,"142_1",4211,1616,1096,0.0269292013327109,0.0158931539452591,0.0117440315460117,0.0181887956079939,0.00784855549419656,0.0181887956079939,0.00784855549419656,1,0.610240164557814,"DMSO",NA
"303","DMSO",-999,"2-12",158871,155880,68225,"142_1",2902,1338,732,0.0182663922301742,0.00858352578906851,0.0107292048369366,0.0125263742853931,0.0050854536817202,0.0125263742853931,0.0050854536817202,1,0.574141998606519,"DMSO",NA
"304","DMSO",-999,"2-13",85453,113405,52133,"142_1",1152,1918,877,0.0134810948708647,0.0169128345311053,0.0168223581992212,0.0157387625337304,0.0019557208258389,0.0157387625337304,0.0019557208258389,1,0.175732171458167,"DMSO",NA
"305","DMSO",-999,"2-2",100215,92258,87458,"142_1",1678,1568,1338,0.0167440003991418,0.0169958160809903,0.0152987719819799,0.0163461961540373,0.00091579246096691,0.0163461961540373,0.00091579246096691,1,0.0792310398342158,"DMSO",NA
"306","DMSO",-999,"2-3",129226,72921,35994,"142_1",2159,742,533,0.0167071641929643,0.0101753952907941,0.0148080235594821,0.0138968610144135,0.00335986073156181,0.0138968610144135,0.00335986073156181,1,0.341916106761901,"DMSO",NA
"307","DMSO",-999,"2-4",143029,56247,162,"142_1",4260,1119,15,0.0297841696439184,0.0198943943676996,0.0925925925925926,0.0474237188680702,0.0394286986712713,0.0474237188680702,0.0394286986712713,1,1.17579560900225,"DMSO",NA
"308","DMSO",-999,"2-5",150886,123561,85528,"142_1",3356,2073,1342,0.022241957504341,0.0167771384174618,0.0156907679356468,0.0182366212858165,0.00351099542487707,0.0182366212858165,0.00351099542487707,1,0.272270683778073,"DMSO",NA
"309","DMSO",-999,"2-6",83055,54989,22321,"142_1",1577,858,290,0.01898741797604,0.0156031206241248,0.0129922494511895,0.0158609293504514,0.00300588762512293,0.0158609293504514,0.00300588762512293,1,0.26801500419629,"DMSO",NA
"310","DMSO",-999,"2-7",89241,70822,42522,"142_1",1827,1593,732,0.0204726527044744,0.0224930106464093,0.0172146183152251,0.0200600938887029,0.00266327054255276,0.0200600938887029,0.00266327054255276,1,0.187757512125503,"DMSO",NA
"311","DMSO",-999,"2-8",226016,162135,128218,"142_1",3367,3526,1437,0.0148971754212091,0.0217473093409813,0.0112074747695331,0.0159506531772412,0.00534830718407368,0.0159506531772412,0.00534830718407368,1,0.474190521943419,"DMSO",NA
"312","DMSO",-999,"2-9",241969,122267,35390,"142_1",3431,1518,365,0.0141795023329435,0.012415451430067,0.0103136479231421,0.0123028672287175,0.00193538471143084,0.0123028672287175,0.00193538471143084,1,0.222472311245153,"DMSO",NA
"313","DMSO",-999,"2-1",142476,101748,90028,"144_1",3117,2609,2150,0.0218773688200118,0.0256417816566419,0.0238814591016128,0.0238002031927555,0.00188352140768019,0.0238002031927555,0.00188352140768019,1,0.111919276410723,"DMSO",NA
"314","DMSO",-999,"2-10",202659,124499,119889,"144_1",4698,3710,3056,0.0231817979956479,0.0297994361400493,0.0254902451434243,0.0261571597597072,0.00335884875837214,0.0261571597597072,0.00335884875837214,1,0.181599589240078,"DMSO",NA
"315","DMSO",-999,"2-11",156373,101679,93324,"144_1",3426,2743,2736,0.0219091531146681,0.0269770552424788,0.0293172174360293,0.0260678085977254,0.00378680621937571,0.0260678085977254,0.00378680621937571,1,0.205439313912532,"DMSO",NA
"316","DMSO",-999,"2-12",158871,155880,68225,"144_1",4401,3975,2478,0.0277017202636101,0.0255003849114704,0.0363209967020887,0.0298410339590564,0.00571873300622262,0.0298410339590564,0.00571873300622262,1,0.271019757160131,"DMSO",NA
"317","DMSO",-999,"2-13",85453,113405,52133,"144_1",3421,3063,1175,0.0400337027371772,0.027009391120321,0.0225385072794583,0.0298605337123188,0.00908940188273545,0.0298605337123188,0.00908940188273545,1,0.430479761020514,"DMSO",NA
"318","DMSO",-999,"2-2",100215,92258,87458,"144_1",2148,3307,1942,0.0214339170782817,0.0358451299616293,0.0222049440874477,0.0264946637091196,0.0081069127919763,0.0264946637091196,0.0081069127919763,1,0.432725100618754,"DMSO",NA
"319","DMSO",-999,"2-3",129226,72921,35994,"144_1",3498,1420,678,0.027068856112547,0.0194731284540804,0.0188364727454576,0.0217928191040283,0.00458025736277717,0.0217928191040283,0.00458025736277717,1,0.297229195115989,"DMSO",NA
"320","DMSO",-999,"2-4",143029,56247,162,"144_1",4416,1843,1,0.0308748575463717,0.0327661919746831,0.00617283950617284,0.0232712963424092,0.0148378639337139,0.0232712963424092,0.0148378639337139,1,0.901707756325723,"DMSO",NA
"321","DMSO",-999,"2-5",150886,123561,85528,"144_1",4476,2762,2666,0.0296647800326074,0.0223533315528362,0.0311710784772238,0.0277297300208892,0.0047166173383607,0.0277297300208892,0.0047166173383607,1,0.240547030332029,"DMSO",NA
"322","DMSO",-999,"2-6",83055,54989,22321,"144_1",2191,1657,500,0.0263801095659503,0.0301332993871502,0.0224004300882577,0.026304613013786,0.00386698741858309,0.026304613013786,0.00386698741858309,1,0.207900646552763,"DMSO",NA
"323","DMSO",-999,"2-7",89241,70822,42522,"144_1",3240,1786,1335,0.0363061821360137,0.0252181525514671,0.0313955129109637,0.0309732825328148,0.00555606055457635,0.0309732825328148,0.00555606055457635,1,0.253684968047007,"DMSO",NA
"324","DMSO",-999,"2-8",226016,162135,128218,"144_1",4312,3533,5517,0.0190782953419227,0.0217904832392759,0.0430282799606919,0.0279656861806302,0.013114888079393,0.0279656861806302,0.013114888079393,1,0.663214643512989,"DMSO",NA
"325","DMSO",-999,"2-9",241969,122267,35390,"144_1",10440,3451,942,0.0431460228376362,0.028225113890093,0.0266176886126024,0.0326629417801105,0.00911412065696242,0.0326629417801105,0.00911412065696242,1,0.394615804325063,"DMSO",NA
"326","DMSO",-999,"2-1",142476,101748,90028,"110_1",893,532,282,0.00626772228305118,0.00522860400204427,0.00313235882169992,0.00487622836893179,0.00159710752574857,0.00487622836893179,0.00159710752574857,1,0.463196337946853,"DMSO",NA
"327","DMSO",-999,"2-10",202659,124499,119889,"110_1",1617,1056,817,0.00797892025520702,0.00848199583932401,0.00681463687244034,0.00775851765565713,0.000855251109632785,0.00775851765565713,0.000855251109632785,1,0.155894176201998,"DMSO",NA
"328","DMSO",-999,"2-11",156373,101679,93324,"110_1",2536,437,563,0.0162176334789254,0.00429783927851375,0.00603274613175603,0.00884940629639839,0.00643976352883816,0.00884940629639839,0.00643976352883816,1,1.02913129038556,"DMSO",NA
"329","DMSO",-999,"2-12",158871,155880,68225,"110_1",1522,3501,342,0.00958009957764476,0.022459584295612,0.00501282521069989,0.0123508363613189,0.00904738013930246,0.0123508363613189,0.00904738013930246,1,1.03595637757929,"DMSO",NA
"330","DMSO",-999,"2-13",85453,113405,52133,"110_1",876,467,312,0.01025124922472,0.0041179842158635,0.00598469299675829,0.0067846421457806,0.00314391060591457,0.0067846421457806,0.00314391060591457,1,0.655327270361353,"DMSO",NA
"331","DMSO",-999,"2-2",100215,92258,87458,"110_1",1161,418,836,0.011585092052088,0.00453077239914154,0.00955887397379314,0.00855824614167423,0.00363205155322649,0.00855824614167423,0.00363205155322649,1,0.600180981100682,"DMSO",NA
"332","DMSO",-999,"2-3",129226,72921,35994,"110_1",706,481,336,0.00546329685976506,0.00659617942705119,0.00933488914819136,0.00713145514500254,0.00199052676008682,0.00713145514500254,0.00199052676008682,1,0.394734298000042,"DMSO",NA
"333","DMSO",-999,"2-4",143029,56247,162,"110_1",679,676,1,0.00474728901131938,0.0120184187601117,0.00617283950617284,0.00764618242586796,0.00385297112306915,0.00764618242586796,0.00385297112306915,1,0.71263327425225,"DMSO",NA
"334","DMSO",-999,"2-5",150886,123561,85528,"110_1",1092,707,627,0.00723725196505971,0.00572187016939002,0.00733093256009728,0.006763351564849,0.00090316478910941,0.006763351564849,0.00090316478910941,1,0.1888513234259,"DMSO",NA
"335","DMSO",-999,"2-6",83055,54989,22321,"110_1",753,305,124,0.00906628137980856,0.00554656385822619,0.00555530666188791,0.00672271729997422,0.00202959073617597,0.00672271729997422,0.00202959073617597,1,0.426951575842383,"DMSO",NA
"336","DMSO",-999,"2-7",89241,70822,42522,"110_1",1368,836,437,0.0153292769018725,0.0118042416198356,0.0102770330652368,0.012470183862315,0.00259111969020045,0.012470183862315,0.00259111969020045,1,0.29385265270124,"DMSO",NA
"337","DMSO",-999,"2-8",226016,162135,128218,"110_1",1821,2067,510,0.0080569517202322,0.0127486353964289,0.00397760064889485,0.00826106258851865,0.00438907832813757,0.00826106258851865,0.00438907832813757,1,0.751367518580079,"DMSO",NA
"338","DMSO",-999,"2-9",241969,122267,35390,"110_1",1776,1110,501,0.007339783195368,0.00907849215242052,0.0141565413958745,0.010191605581221,0.0035420776699665,0.010191605581221,0.0035420776699665,1,0.491507863007918,"DMSO",NA
"339","DMSO",-999,"2-1",142476,101748,90028,"112_1",1724,1014,857,0.0121002835565288,0.00996579785352046,0.00951926067445684,0.010528447361502,0.00137943852022072,0.010528447361502,0.00137943852022072,1,0.185290441864136,"DMSO",NA
"340","DMSO",-999,"2-10",202659,124499,119889,"112_1",1541,774,1027,0.0076039060688151,0.00621691740495908,0.00856625712117042,0.00746236019831487,0.00118104855981189,0.00746236019831487,0.00118104855981189,1,0.223823943996213,"DMSO",NA
"341","DMSO",-999,"2-11",156373,101679,93324,"112_1",2824,852,1335,0.0180593836531882,0.00837931136222819,0.0143050019287643,0.0135812323147269,0.00488045404959476,0.0135812323147269,0.00488045404959476,1,0.50820162320553,"DMSO",NA
"342","DMSO",-999,"2-12",158871,155880,68225,"112_1",1361,1151,877,0.00856669876818299,0.00738388503977419,0.0128545254672041,0.00960170309172043,0.00287843744657818,0.00960170309172043,0.00287843744657818,1,0.423958670301277,"DMSO",NA
"343","DMSO",-999,"2-13",85453,113405,52133,"112_1",1042,1983,375,0.0121938375481259,0.0174860014990521,0.00719314062110372,0.0122909932227606,0.00514711819196288,0.0122909932227606,0.00514711819196288,1,0.592232395078671,"DMSO",NA
"344","DMSO",-999,"2-2",100215,92258,87458,"112_1",744,1888,649,0.00742403831761712,0.0204643499750699,0.00742070479544467,0.0117696976960439,0.00752978993518223,0.0117696976960439,0.00752978993518223,1,0.904758246402068,"DMSO",NA
"345","DMSO",-999,"2-3",129226,72921,35994,"112_1",1246,858,382,0.00964202250321143,0.0117661578969021,0.0106128799244318,0.0106736867748485,0.00106337241711245,0.0106736867748485,0.00106337241711245,1,0.140891870433891,"DMSO",NA
"346","DMSO",-999,"2-4",143029,56247,162,"112_1",1226,537,0,0.00857168825902439,0.00954717584937863,0,0.00603962136946768,0.00525315750045929,0.00603962136946768,0.00525315750045929,1,1.23005833113778,"DMSO",NA
"347","DMSO",-999,"2-5",150886,123561,85528,"112_1",1015,1365,729,0.0067269329162414,0.0110471750795154,0.00852352445982602,0.00876587748519427,0.00217029360433362,0.00876587748519427,0.00217029360433362,1,0.350137068965911,"DMSO",NA
"348","DMSO",-999,"2-6",83055,54989,22321,"112_1",1678,452,194,0.0202034796219373,0.00821982578333849,0.00869136687424399,0.0123715574265066,0.00678674013842898,0.0123715574265066,0.00678674013842898,1,0.775803693680814,"DMSO",NA
"349","DMSO",-999,"2-7",89241,70822,42522,"112_1",696,1033,536,0.00779910579218072,0.0145858631498687,0.0126052396406566,0.011663402860902,0.00349003026459754,0.011663402860902,0.00349003026459754,1,0.423173939213886,"DMSO",NA
"350","DMSO",-999,"2-8",226016,162135,128218,"112_1",2287,1011,1228,0.0101187526546793,0.00623554445369599,0.00957743842518211,0.00864391184451914,0.00210319528114944,0.00864391184451914,0.00210319528114944,1,0.344099678990432,"DMSO",NA
"351","DMSO",-999,"2-9",241969,122267,35390,"112_1",1983,1661,699,0.00819526468266596,0.013585022941595,0.0197513421870585,0.0138438766037732,0.0057823858169184,0.0138438766037732,0.0057823858169184,1,0.590696426962592,"DMSO",NA
"352","DMSO",-999,"2-1",142476,101748,90028,"149_1",1552,1232,1740,0.0108930626912603,0.0121083461099972,0.0193273203892122,0.0141095763968233,0.00455937141770088,0.0141095763968233,0.00455937141770088,1,0.456989261297779,"DMSO",NA
"353","DMSO",-999,"2-10",202659,124499,119889,"149_1",4194,1819,1922,0.0206948618122067,0.0146105591209568,0.0160314958002819,0.0171123055778151,0.00318289131782665,0.0171123055778151,0.00318289131782665,1,0.263043927585399,"DMSO",NA
"354","DMSO",-999,"2-11",156373,101679,93324,"149_1",1801,1859,1969,0.0115173335550255,0.0182830279605425,0.0210985384252711,0.0169662999802797,0.00492444932169169,0.0169662999802797,0.00492444932169169,1,0.410473882110422,"DMSO",NA
"355","DMSO",-999,"2-12",158871,155880,68225,"149_1",5167,1637,1182,0.0325232421272605,0.0105016679497049,0.0173250274825944,0.0201166458531866,0.0112730777589648,0.0201166458531866,0.0112730777589648,1,0.792504852586502,"DMSO",NA
"356","DMSO",-999,"2-13",85453,113405,52133,"149_1",1753,3278,444,0.0205142007887377,0.0289052510912217,0.0085166784953868,0.0193120434584487,0.010247309881573,0.0193120434584487,0.010247309881573,1,0.750406586622523,"DMSO",NA
"357","DMSO",-999,"2-2",100215,92258,87458,"149_1",1783,1587,1581,0.0177917477423539,0.0172017602809512,0.0180772485078552,0.0176902521770535,0.00044648171428806,0.0176902521770535,0.00044648171428806,1,0.0356931314137397,"DMSO",NA
"358","DMSO",-999,"2-3",129226,72921,35994,"149_1",2493,1656,653,0.0192917833872441,0.0227095075492656,0.0181419125409791,0.0200477344924962,0.00237577936582507,0.0200477344924962,0.00237577936582507,1,0.167592971745188,"DMSO",NA
"359","DMSO",-999,"2-4",143029,56247,162,"149_1",3040,1094,1,0.0212544309196037,0.0194499262182872,0.00617283950617284,0.0156257322146879,0.00823601509974888,0.0156257322146879,0.00823601509974888,1,0.745404061323029,"DMSO",NA
"360","DMSO",-999,"2-5",150886,123561,85528,"149_1",2252,2807,1530,0.014925175297907,0.0227175241378752,0.0178888784959312,0.0185105259772378,0.00393319327063896,0.0185105259772378,0.00393319327063896,1,0.300497958491952,"DMSO",NA
"361","DMSO",-999,"2-6",83055,54989,22321,"149_1",1584,784,500,0.0190716994762507,0.0142573969339322,0.0224004300882577,0.0185765088328135,0.00409403927290905,0.0185765088328135,0.00409403927290905,1,0.311675671502327,"DMSO",NA
"362","DMSO",-999,"2-7",89241,70822,42522,"149_1",1257,2088,893,0.0140854539953609,0.0294823642371015,0.0210008936550491,0.0215229039625038,0.00771171720947227,0.0215229039625038,0.00771171720947227,1,0.506716709130962,"DMSO",NA
"363","DMSO",-999,"2-8",226016,162135,128218,"149_1",4272,2536,2743,0.0189013167209401,0.0156412865821692,0.0213932521174874,0.0186452851401989,0.0028845174653007,0.0186452851401989,0.0028845174653007,1,0.218785805079235,"DMSO",NA
"364","DMSO",-999,"2-9",241969,122267,35390,"149_1",5045,2677,997,0.0208497782773826,0.0218947058486754,0.0281717999434869,0.023638761356515,0.00396034058264488,0.023638761356515,0.00396034058264488,1,0.236931507498355,"DMSO",NA
"365","DMSO",-999,"2-1",142476,101748,90028,"172_1",134,0,0,0.00094050927875572,0,0,0.000313503092918573,0.000543003285264956,0.000313503092918573,0.000543003285264956,1,2.44948974278318,"DMSO",NA
"366","DMSO",-999,"2-10",202659,124499,119889,"172_1",118,0,32,0.000582258868345349,0,0.00026691356171125,0.000283057476685533,0.000291464949753352,0.000283057476685533,0.000291464949753352,1,1.45621903270026,"DMSO",NA
"367","DMSO",-999,"2-11",156373,101679,93324,"172_1",156,0,31,0.000997614677725694,0,0.000332176074750332,0.000443263584158676,0.000508000085987539,0.000443263584158676,0.000508000085987539,1,1.62075261078316,"DMSO",NA
"368","DMSO",-999,"2-12",158871,155880,68225,"172_1",71,7,32,0.000446903462557673,4.49063382088786e-05,0.000469036277024551,0.000320282025930367,0.000238738962907437,0.000320282025930367,0.000238738962907437,1,1.05415806032146,"DMSO",NA
"369","DMSO",-999,"2-13",85453,113405,52133,"172_1",9,88,0,0.00010532105367863,0.000775979895066355,0,0.000293766982914995,0.000420915787980346,0.000293766982914995,0.000420915787980346,1,2.02631626628718,"DMSO",NA
"370","DMSO",-999,"2-2",100215,92258,87458,"172_1",0,264,0,0,0.00286154046261571,0,0.000953846820871903,0.00165211115638819,0.000953846820871903,0.00165211115638819,1,2.44948974278318,"DMSO",NA
"371","DMSO",-999,"2-3",129226,72921,35994,"172_1",0,4,18,0,5.48538829692407e-05,0.000500083347224537,0.000184979076731259,0.000274263127455235,0.000184979076731259,0.000274263127455235,1,2.09681354972678,"DMSO",NA
"372","DMSO",-999,"2-5",150886,123561,85528,"172_1",36,15,94,0.000238590724122848,0.000121397528346323,0.00109905528014218,0.000486347844203782,0.000533845823084464,0.000486347844203782,0.000533845823084464,1,1.55232928904675,"DMSO",NA
"373","DMSO",-999,"2-6",83055,54989,22321,"172_1",54,0,0,0.000650171573054,0,0,0.000216723857684667,0.00037537673272217,0.000216723857684667,0.00037537673272217,1,2.44948974278318,"DMSO",NA
"374","DMSO",-999,"2-7",89241,70822,42522,"172_1",29,27,67,0.000324962741340864,0.000381237468583209,0.00157565495508208,0.000760618388335382,0.000706402976410934,0.000760618388335382,0.000706402976410934,1,1.31341114685301,"DMSO",NA
"375","DMSO",-999,"2-8",226016,162135,128218,"172_1",42,0,57,0.000185827552031715,0,0.000444555366641189,0.000210127639557635,0.000223271671272233,0.000210127639557635,0.000223271671272233,1,1.50267630794136,"DMSO",NA
"376","DMSO",-999,"2-9",241969,122267,35390,"172_1",0,32,0,0,0.000261722296285997,0,8.72407654286657e-05,0.000151105438213647,8.72407654286657e-05,0.000151105438213647,1,2.44948974278318,"DMSO",NA
"377","DMSO",-999,"2-1",142476,101748,90028,"176_1",99,193,249,0.000694853870125495,0.00189684318119275,0.00276580619362865,0.0017858344149823,0.00103992936836472,0.0017858344149823,0.00103992936836472,1,0.823526640719407,"DMSO",NA
"378","DMSO",-999,"2-10",202659,124499,119889,"176_1",1041,27,493,0.00513670747413142,0.000216869211800898,0.00411213706011394,0.00315523791534875,0.00259575501768023,0.00315523791534875,0.00259575501768023,1,1.16344695680283,"DMSO",NA
"379","DMSO",-999,"2-11",156373,101679,93324,"176_1",393,305,176,0.00251322159196281,0.00299963610971784,0.00188590287600189,0.00246625352589418,0.000558350184376721,0.00246625352589418,0.000558350184376721,1,0.320172437670529,"DMSO",NA
"380","DMSO",-999,"2-12",158871,155880,68225,"176_1",162,1134,209,0.00101969522442737,0.00727482678983834,0.0030633931843166,0.00378597173286077,0.00318955444290614,0.00378597173286077,0.00318955444290614,1,1.19142758302552,"DMSO",NA
"381","DMSO",-999,"2-13",85453,113405,52133,"176_1",216,115,65,0.00252770528828713,0.00101406463559808,0.00124681104099131,0.00159619365495884,0.000815063288693167,0.00159619365495884,0.000815063288693167,1,0.722138916842154,"DMSO",NA
"382","DMSO",-999,"2-2",100215,92258,87458,"176_1",106,97,55,0.00105772588933792,0.00105139933664289,0.000628873287749548,0.000912666171243455,0.000245792202599249,0.000912666171243455,0.000245792202599249,1,0.380865071363196,"DMSO",NA
"383","DMSO",-999,"2-3",129226,72921,35994,"176_1",72,665,121,0.000557163419126182,0.00911945804363626,0.00336167138967606,0.0043460976174795,0.00436520830633763,0.0043460976174795,0.00436520830633763,1,1.42043215149561,"DMSO",NA
"384","DMSO",-999,"2-4",143029,56247,162,"176_1",282,60,0,0.00197162813135798,0.00106672355858979,0,0.00101278389664926,0.000986920203176645,0.00101278389664926,0.000986920203176645,1,1.37809846792596,"DMSO",NA
"385","DMSO",-999,"2-5",150886,123561,85528,"176_1",85,435,77,0.000563339209734502,0.00352052832204336,0.000900289963520718,0.00166138583176619,0.00161885516708097,0.00166138583176619,0.00161885516708097,1,1.37801038688878,"DMSO",NA
"386","DMSO",-999,"2-6",83055,54989,22321,"176_1",371,161,2,0.0044669195111673,0.00292785829893251,8.96017203530308e-05,0.00249479317681761,0.0022205600218051,0.00249479317681761,0.0022205600218051,1,1.2587600960598,"DMSO",NA
"387","DMSO",-999,"2-7",89241,70822,42522,"176_1",153,161,87,0.00171445860086731,0.00227330490525543,0.00204599971779314,0.00201125440797196,0.000281038654633114,0.00201125440797196,0.000281038654633114,1,0.197612333555556,"DMSO",NA
"388","DMSO",-999,"2-8",226016,162135,128218,"176_1",447,120,215,0.00197773608948039,0.000740123970765103,0.00167683164610273,0.00146489723544941,0.000645451845540753,0.00146489723544941,0.000645451845540753,1,0.623119992128623,"DMSO",NA
"389","DMSO",-999,"2-9",241969,122267,35390,"176_1",560,33,121,0.00231434605259351,0.000269901118044934,0.00341904492794575,0.00200109736619473,0.00159777039605416,0.00200109736619473,0.00159777039605416,1,1.12917472274467,"DMSO",NA
"390","DMSO",-999,"2-1",142476,101748,90028,"194_1",2385,1548,2555,0.0167396614166596,0.0152140582615875,0.0283800595370329,0.0201112597384267,0.0072015035811117,0.0201112597384267,0.0072015035811117,1,0.506406071342566,"DMSO",NA
"391","DMSO",-999,"2-10",202659,124499,119889,"194_1",2175,2560,2344,0.010732313886874,0.020562414155937,0.019551418395349,0.0169487154793867,0.00540724187331464,0.0169487154793867,0.00540724187331464,1,0.451184327306319,"DMSO",NA
"392","DMSO",-999,"2-11",156373,101679,93324,"194_1",2550,1821,1363,0.0163071630012854,0.0179093028058891,0.0146050319317646,0.0162738325796464,0.00165238757262086,0.0162738325796464,0.00165238757262086,1,0.143594258086436,"DMSO",NA
"393","DMSO",-999,"2-12",158871,155880,68225,"194_1",2747,3049,1406,0.017290757910506,0.019559917885553,0.0206082814217662,0.0191529857392751,0.00169578474185164,0.0191529857392751,0.00169578474185164,1,0.125212946609896,"DMSO",NA
"394","DMSO",-999,"2-13",85453,113405,52133,"194_1",1437,1700,1678,0.016816261570688,0.0149905207001455,0.0321869065658988,0.0213312296122441,0.00944550814001948,0.0213312296122441,0.00944550814001948,1,0.626216395301168,"DMSO",NA
"395","DMSO",-999,"2-2",100215,92258,87458,"194_1",1946,2198,2579,0.0194182507608641,0.0238244921849596,0.0294884401655652,0.0242437277037963,0.00504816773461709,0.0242437277037963,0.00504816773461709,1,0.294475641809483,"DMSO",NA
"396","DMSO",-999,"2-3",129226,72921,35994,"194_1",3377,1510,728,0.0261325120331822,0.0207073408208884,0.0202255931544146,0.0223551486694951,0.00328014872978841,0.0223551486694951,0.00328014872978841,1,0.207506149426669,"DMSO",NA
"397","DMSO",-999,"2-4",143029,56247,162,"194_1",2099,932,3,0.0146753455592922,0.0165697726100948,0.0185185185185185,0.0165878788959685,0.00192165045646269,0.0165878788959685,0.00192165045646269,1,0.163831925390441,"DMSO",NA
"398","DMSO",-999,"2-5",150886,123561,85528,"194_1",2236,1631,3477,0.0148191349760747,0.0131999579155235,0.0406533532878122,0.0228908153931368,0.0154040984135128,0.0228908153931368,0.0154040984135128,1,0.951677977318855,"DMSO",NA
