"","Treatment","Concentration_uM","plate","Rep1_tot","Rep2_tot","OR","Rep1","Rep2","rep1_freq","rep2_freq","freq_ave","DMSO_ave","DMSO_sd","DMSO_Normed","Odorant","CAS"
"1591","Control_1",1000,"2-13",140762,35133,"133_1",1236,480,0.00878077890339722,0.0136623687131756,0.0112215738082864,0.0272981552564822,0.00872869764870108,0.411074437186438,"Control_1",NA
"1592","Control_1",1000,"2-2",43,134901,"133_1",0,4975,0,0.0368788963758608,0.0184394481879304,0.0153866200726876,0.00375780892467027,1.19840797399436,"Control_1",NA
"1593","Control_1",1000,"2-3",11967,1488,"133_1",249,20,0.0208072198546001,0.0134408602150538,0.017124040034827,0.0248583260563781,0.00537032026324557,0.688865372350094,"Control_1",NA
"1594","Control_1",1000,"2-4",54784,128167,"133_1",742,2555,0.0135441004672897,0.0199349286477798,0.0167395145575348,0.0306919008683952,0.0222582292652478,0.545404946709318,"Control_1",NA
"1595","Control_1",1000,"2-5",85320,19698,"133_1",1754,442,0.0205578996718237,0.0224388262767794,0.0214983629743015,0.0212034720123482,0.00611925658888364,1.01390767331792,"Control_1",NA
"1596","Control_1",1000,"2-6",10867,45640,"133_1",220,1414,0.0202447777675531,0.0309815950920245,0.0256131864297888,0.0157729342730608,0.00237684747453726,1.62386947072585,"Control_1",NA
"1597","Control_1",1000,"2-7",96967,47332,"133_1",1905,584,0.0196458589004507,0.0123383757288938,0.0159921173146722,0.0206763082558917,0.00642386163860313,0.773451291050243,"Control_1",NA
"1598","Control_1",1000,"2-8",71915,167059,"133_1",1923,2263,0.0267399012723354,0.0135461124512897,0.0201430068618125,0.0177546915392286,0.00588367873910661,1.13451742134224,"Control_1",NA
"1599","Control_1",1000,"2-9",62964,45040,"133_1",943,992,0.0149768121466235,0.0220248667850799,0.0185008394658517,0.0169489981385608,0.00834808061256988,1.09155947240093,"Control_1",NA
"1600","Control_2",10,"2-1",159822,98766,"133_1",3397,1736,0.02125489607188,0.0175768989328311,0.0194158975023556,0.0268376171876167,0.0158379995241156,0.723458322198378,"Control_2",NA
"1601","Control_2",10,"2-10",90282,129151,"133_1",966,1970,0.0106998072705523,0.0152534630006736,0.0129766351356129,0.0207795340968431,0.00367751258783411,0.624491149567421,"Control_2",NA
"1602","Control_2",10,"2-11",118748,192872,"133_1",2028,2180,0.0170781823693873,0.0113028329669418,0.0141905076681645,0.01959042047759,0.00952159964015392,0.724359524819667,"Control_2",NA
"1603","Control_2",10,"2-12",101366,149606,"133_1",3183,2094,0.0314010614999112,0.0139967648356349,0.0226989131677731,0.0200231630158832,0.00959763660758977,1.13363274072969,"Control_2",NA
"1604","Control_2",10,"2-13",227791,182348,"133_1",3068,3193,0.0134684864634687,0.0175104744773729,0.0154894804704208,0.0272981552564822,0.00872869764870108,0.567418579200245,"Control_2",NA
"1605","Control_2",10,"2-2",103700,130918,"133_1",2705,4527,0.0260848601735776,0.0345788967139736,0.0303318784437756,0.0153866200726876,0.00375780892467027,1.97131522715746,"Control_2",NA
"1606","Control_2",10,"2-3",61808,231093,"133_1",1066,3352,0.0172469583225472,0.0145049828424054,0.0158759705824763,0.0248583260563781,0.00537032026324557,0.638658071604258,"Control_2",NA
"1607","Control_2",10,"2-4",183950,236765,"133_1",4276,3822,0.0232454471323729,0.016142588642747,0.01969401788756,0.0306919008683952,0.0222582292652478,0.641668235929947,"Control_2",NA
"1608","Control_2",10,"2-5",66878,180053,"133_1",919,4090,0.0137414396363528,0.0227155337595041,0.0182284866979285,0.0212034720123482,0.00611925658888364,0.859693482619866,"Control_2",NA
"1609","Control_2",10,"2-6",117441,239819,"133_1",2043,3985,0.0173959690397732,0.0166166984267302,0.0170063337332517,0.0157729342730608,0.00237684747453726,1.07819721041363,"Control_2",NA
"1610","Control_2",10,"2-7",71196,133948,"133_1",1071,2352,0.0150429799426934,0.0175590527667453,0.0163010163547194,0.0206763082558917,0.00642386163860313,0.788391048971444,"Control_2",NA
"1611","Control_2",10,"2-8",84287,165728,"133_1",1529,2986,0.0181404012481166,0.0180174744159104,0.0180789378320135,0.0177546915392286,0.00588367873910661,1.01826256975901,"Control_2",NA
"1612","Control_2",10,"2-9",159763,177020,"133_1",2393,2756,0.0149784368095241,0.0155688622754491,0.0152736495424866,0.0169489981385608,0.00834808061256988,0.901153532357611,"Control_2",NA
"1613","Control_2",100,"2-1",74079,59961,"133_1",1198,685,0.0161719245670163,0.011424092326679,0.0137980084468476,0.0268376171876167,0.0158379995241156,0.514129415826613,"Control_2",NA
"1614","Control_2",100,"2-10",50430,233562,"133_1",502,3911,0.0099543922268491,0.0167450184533443,0.0133497053400967,0.0207795340968431,0.00367751258783411,0.642444882444445,"Control_2",NA
"1615","Control_2",100,"2-11",100553,243336,"133_1",1672,2602,0.0166280469006395,0.0106930335010027,0.0136605402008211,0.01959042047759,0.00952159964015392,0.697307146441689,"Control_2",NA
"1616","Control_2",100,"2-12",120765,199747,"133_1",1877,2413,0.0155425827019418,0.0120802815561686,0.0138114321290552,0.0200231630158832,0.00959763660758977,0.689772745599652,"Control_2",NA
"1617","Control_2",100,"2-13",157238,109540,"133_1",1664,2521,0.0105826835752172,0.0230144239547197,0.0167985537649685,0.0272981552564822,0.00872869764870108,0.615373222371116,"Control_2",NA
"1618","Control_2",100,"2-2",94979,110293,"133_1",3343,1310,0.0351972541298603,0.0118774536915307,0.0235373539106955,0.0153866200726876,0.00375780892467027,1.52972867332158,"Control_2",NA
"1619","Control_2",100,"2-3",62198,169031,"133_1",2209,2470,0.0355156114344513,0.0146127041785235,0.0250641578064874,0.0248583260563781,0.00537032026324557,1.00828019351112,"Control_2",NA
"1620","Control_2",100,"2-4",171996,296799,"133_1",2399,5465,0.0139479987906696,0.0184131348151443,0.0161805668029069,0.0306919008683952,0.0222582292652478,0.527193374965209,"Control_2",NA
"1621","Control_2",100,"2-5",51783,224652,"133_1",860,1622,0.016607767027789,0.00722005590869434,0.0119139114682417,0.0212034720123482,0.00611925658888364,0.561884933811946,"Control_2",NA
"1622","Control_2",100,"2-6",66887,200467,"133_1",1095,3268,0.0163708941946866,0.0163019349818175,0.016336414588252,0.0157729342730608,0.00237684747453726,1.03572450790933,"Control_2",NA
"1623","Control_2",100,"2-7",55696,124683,"133_1",1469,1486,0.0263753231829934,0.0119182246176303,0.0191467739003119,0.0206763082558917,0.00642386163860313,0.926024784664158,"Control_2",NA
"1624","Control_2",100,"2-8",131834,280688,"133_1",1996,8151,0.015140252135261,0.029039360428661,0.022089806281961,0.0177546915392286,0.00588367873910661,1.24416728013292,"Control_2",NA
"1625","Control_2",100,"2-9",126945,206705,"133_1",2402,5780,0.0189215802119028,0.0279625553324787,0.0234420677721907,0.0169489981385608,0.00834808061256988,1.38309459830888,"Control_2",NA
"1626","Control_2",1000,"2-1",320807,134177,"133_1",3934,1200,0.0122628246889875,0.00894341056962072,0.0106031176293041,0.0268376171876167,0.0158379995241156,0.395084166942978,"Control_2",NA
"1627","Control_2",1000,"2-10",69678,333044,"133_1",528,3056,0.00757771463015586,0.00917596473739206,0.00837683968377396,0.0207795340968431,0.00367751258783411,0.403129331232051,"Control_2",NA
"1628","Control_2",1000,"2-11",165220,356606,"133_1",2218,4383,0.013424524875923,0.0122908756442685,0.0128577002600957,0.01959042047759,0.00952159964015392,0.656325895342779,"Control_2",NA
"1629","Control_2",1000,"2-12",216074,244446,"133_1",3921,1837,0.0181465609004323,0.00751495217757705,0.0128307565390047,0.0200231630158832,0.00959763660758977,0.640795688914222,"Control_2",NA
"1630","Control_2",1000,"2-13",197068,44726,"133_1",2466,951,0.0125134471349991,0.0212628001609802,0.0168881236479896,0.0272981552564822,0.00872869764870108,0.618654392185692,"Control_2",NA
"1631","Control_2",1000,"2-2",80695,128857,"133_1",3500,1423,0.0433731953652643,0.0110432494936247,0.0272082224294445,0.0153866200726876,0.00375780892467027,1.76830403954285,"Control_2",NA
"1632","Control_2",1000,"2-3",50948,152784,"133_1",752,1818,0.014760147601476,0.0118991517436381,0.013329649672557,0.0248583260563781,0.00537032026324557,0.536224749901731,"Control_2",NA
"1633","Control_2",1000,"2-4",230521,254077,"133_1",2325,2602,0.0100858490115868,0.0102409899361217,0.0101634194738543,0.0306919008683952,0.0222582292652478,0.331143369628174,"Control_2",NA
"1634","Control_2",1000,"2-5",120192,309854,"133_1",1107,4998,0.00921026357827476,0.0161301774384065,0.0126702205083406,0.0212034720123482,0.00611925658888364,0.597554046854304,"Control_2",NA
"1635","Control_2",1000,"2-6",72986,199288,"133_1",960,1555,0.0131532074644452,0.00780277788928586,0.0104779926768655,0.0157729342730608,0.00237684747453726,0.664302056641504,"Control_2",NA
"1636","Control_2",1000,"2-7",80347,220476,"133_1",1067,3436,0.0132798984405143,0.0155844627079591,0.0144321805742367,0.0206763082558917,0.00642386163860313,0.698005678558419,"Control_2",NA
"1637","Control_2",1000,"2-8",115296,548797,"133_1",2372,5218,0.0205731334998612,0.00950806946830978,0.0150406014840855,0.0177546915392286,0.00588367873910661,0.8471339223694,"Control_2",NA
"1638","Control_2",1000,"2-9",279588,226133,"133_1",5055,1840,0.0180801751148118,0.00813680444694052,0.0131084897808762,0.0169489981385608,0.00834808061256988,0.773407942682639,"Control_2",NA
"1639","Control_1",10,"2-1",186968,131823,"120_1",6285,2193,0.0336153780326045,0.0166359436517148,0.0251256608421597,0.0179013884629933,0.00613077180748372,1.40355933251216,"Control_1",NA
"1640","Control_1",10,"2-10",138491,120780,"120_1",2438,2343,0.0176040320309623,0.0193989071038251,0.0185014695673937,0.0143762215145473,0.00571160410967978,1.28694939408606,"Control_1",NA
"1641","Control_1",10,"2-11",79943,210655,"120_1",1899,2353,0.0237544250278323,0.0111699223849422,0.0174621737063873,0.0244157430185072,0.0140681298106328,0.715201404812907,"Control_1",NA
"1642","Control_1",10,"2-12",149347,130162,"120_1",3632,2823,0.024319202930089,0.0216883575851631,0.023003780257626,0.0137206749364414,0.0027319139424662,1.67657789169898,"Control_1",NA
"1643","Control_1",10,"2-13",171636,81761,"120_1",2980,1279,0.0173623249201799,0.0156431550494735,0.0165027399848267,0.0156530115783524,0.00251386668602167,1.05428529853319,"Control_1",NA
"1644","Control_1",10,"2-2",128599,128944,"120_1",3808,3289,0.0296114277716001,0.0255071969226951,0.0275593123471476,0.0229179732332062,0.00400619680836115,1.20251961492025,"Control_1",NA
"1645","Control_1",10,"2-3",59534,15921,"120_1",1583,675,0.0265898478180535,0.0423968343697004,0.034493341093877,0.0146182651987983,0.000273225737548037,2.35960564573096,"Control_1",NA
"1646","Control_1",10,"2-4",135197,175833,"120_1",2564,4924,0.0189649178606034,0.0280038445570513,0.0234843812088274,0.011809160668923,0.0104003297205647,1.98865794676068,"Control_1",NA
"1647","Control_1",10,"2-5",118385,60198,"120_1",1773,1636,0.0149765595303459,0.0271769826240074,0.0210767710771767,0.0346242891594274,0.0227117761786787,0.608727907167387,"Control_1",NA
"1648","Control_1",10,"2-6",118555,139306,"120_1",2317,2636,0.0195436717135507,0.0189223723314143,0.0192330220224825,0.028365311763674,0.0122130856728085,0.678047263598676,"Control_1",NA
"1649","Control_1",10,"2-7",81597,43881,"120_1",2139,1457,0.0262141990514357,0.0332034365670791,0.0297088178092574,0.017050963448141,0.00322317756786422,1.74235420183817,"Control_1",NA
"1650","Control_1",10,"2-8",108278,165004,"120_1",2707,3057,0.0250004617743217,0.0185268235921553,0.0217636426832385,0.0116046998421009,0.00349882646662405,1.8754162519811,"Control_1",NA
"1651","Control_1",10,"2-9",102492,91955,"120_1",2573,2421,0.0251043983920696,0.0263280952639878,0.0257162468280287,0.0158817474201779,0.00754372921838739,1.6192328304728,"Control_1",NA
"1652","Control_1",100,"2-1",140218,136666,"120_1",2385,1969,0.0170092284870701,0.014407387353109,0.0157083079200896,0.0179013884629933,0.00613077180748372,0.877491036662473,"Control_1",NA
"1653","Control_1",100,"2-10",136286,121791,"120_1",2672,2043,0.0196058289185977,0.0167746385200877,0.0181902337193427,0.0143762215145473,0.00571160410967978,1.2653000443083,"Control_1",NA
"1654","Control_1",100,"2-11",96265,172128,"120_1",1698,2892,0.0176388095361762,0.0168014500836587,0.0172201298099174,0.0244157430185072,0.0140681298106328,0.705287969195306,"Control_1",NA
"1655","Control_1",100,"2-12",143997,104307,"120_1",1734,3508,0.0120419175399487,0.0336314916544431,0.0228367045971959,0.0137206749364414,0.0027319139424662,1.66440096445568,"Control_1",NA
"1656","Control_1",100,"2-13",175621,74815,"120_1",3503,3958,0.0199463617676702,0.0529038294459667,0.0364250956068184,0.0156530115783524,0.00251386668602167,2.3270343489168,"Control_1",NA
"1657","Control_1",100,"2-2",108542,120226,"120_1",2966,1531,0.0273258277901642,0.012734350306922,0.0200300890485431,0.0229179732332062,0.00400619680836115,0.873990419864929,"Control_1",NA
"1658","Control_1",100,"2-3",33112,7105,"120_1",408,705,0.0123218168639768,0.0992258972554539,0.0557738570597154,0.0146182651987983,0.000273225737548037,3.81535403149617,"Control_1",NA
"1659","Control_1",100,"2-4",103420,155024,"120_1",2616,3734,0.0252949139431445,0.0240865930436578,0.0246907534934011,0.011809160668923,0.0104003297205647,2.09081357986578,"Control_1",NA
"1660","Control_1",100,"2-5",147006,34727,"120_1",2484,1310,0.0168972694992041,0.0377228093414346,0.0273100394203194,0.0346242891594274,0.0227117761786787,0.788753793458991,"Control_1",NA
"1661","Control_1",100,"2-6",81053,158327,"120_1",1771,2406,0.0218499006822696,0.0151963973295774,0.0185231490059235,0.028365311763674,0.0122130856728085,0.65302116755315,"Control_1",NA
"1662","Control_1",100,"2-7",105810,57486,"120_1",2296,1341,0.0216992722805028,0.0233274188498069,0.0225133455651549,0.017050963448141,0.00322317756786422,1.32035621527354,"Control_1",NA
"1663","Control_1",100,"2-8",92256,56230,"120_1",1738,1081,0.0188388831078737,0.019224613195803,0.0190317481518383,0.0116046998421009,0.00349882646662405,1.64000348227817,"Control_1",NA
"1664","Control_1",100,"2-9",76765,71794,"120_1",1827,2583,0.0237999088126099,0.0359779368749478,0.0298889228437788,0.0158817474201779,0.00754372921838739,1.88196689274914,"Control_1",NA
"1665","Control_1",1000,"2-1",178755,128380,"120_1",2058,2521,0.0115129646723169,0.0196370151113881,0.0155749898918525,0.0179013884629933,0.00613077180748372,0.870043679798913,"Control_1",NA
"1666","Control_1",1000,"2-10",122283,106158,"120_1",2004,1617,0.0163882142243811,0.0152320126603742,0.0158101134423777,0.0143762215145473,0.00571160410967978,1.09974052823124,"Control_1",NA
"1667","Control_1",1000,"2-11",83781,203817,"120_1",1133,2575,0.0135233525501009,0.0126338823552501,0.0130786174526755,0.0244157430185072,0.0140681298106328,0.535663298993679,"Control_1",NA
"1668","Control_1",1000,"2-12",111263,78281,"120_1",1898,1514,0.0170586807833691,0.0193405807284015,0.0181996307558853,0.0137206749364414,0.0027319139424662,1.32643844710204,"Control_1",NA
"1669","Control_1",1000,"2-13",140762,35133,"120_1",1491,508,0.0105923473664767,0.0144593402214442,0.0125258437939605,0.0156530115783524,0.00251386668602167,0.800219416644609,"Control_1",NA
"1670","Control_1",1000,"2-2",43,134901,"120_1",0,3059,0,0.0226758882439715,0.0113379441219858,0.0229179732332062,0.00400619680836115,0.494718446810909,"Control_1",NA
"1671","Control_1",1000,"2-3",11967,1488,"120_1",341,61,0.0284950279936492,0.040994623655914,0.0347448258247816,0.0146182651987983,0.000273225737548037,2.37680910506657,"Control_1",NA
"1672","Control_1",1000,"2-4",54784,128167,"120_1",1102,1875,0.0201153621495327,0.0146293507689187,0.0173723564592257,0.011809160668923,0.0104003297205647,1.47109154886365,"Control_1",NA
"1673","Control_1",1000,"2-5",85320,19698,"120_1",1801,177,0.0211087669948429,0.00898568382576911,0.015047225410306,0.0346242891594274,0.0227117761786787,0.434585829069909,"Control_1",NA
"1674","Control_1",1000,"2-6",10867,45640,"120_1",232,1162,0.021349038373056,0.0254601226993865,0.0234045805362213,0.028365311763674,0.0122130856728085,0.825112755016298,"Control_1",NA
"1675","Control_1",1000,"2-7",96967,47332,"120_1",1579,986,0.0162838903957016,0.0208315727203583,0.01855773155803,0.017050963448141,0.00322317756786422,1.08836850272254,"Control_1",NA
"1676","Control_1",1000,"2-8",71915,167059,"120_1",2101,2204,0.0292150455398735,0.0131929438102706,0.021203994675072,0.0116046998421009,0.00349882646662405,1.82719027321549,"Control_1",NA
"1677","Control_1",1000,"2-9",62964,45040,"120_1",1512,725,0.0240137221269297,0.0160968028419183,0.020055262484424,0.0158817474201779,0.00754372921838739,1.26278689326992,"Control_1",NA
"1678","Control_2",10,"2-1",159822,98766,"120_1",3004,2075,0.018795910450376,0.0210092541967884,0.0199025823235822,0.0179013884629933,0.00613077180748372,1.11178986840747,"Control_2",NA
"1679","Control_2",10,"2-10",90282,129151,"120_1",2475,1781,0.0274141024788994,0.0137900596975633,0.0206020810882314,0.0143762215145473,0.00571160410967978,1.43306647489983,"Control_2",NA
"1680","Control_2",10,"2-11",118748,192872,"120_1",2516,3087,0.0211877252669519,0.0160054336554814,0.0185965794612166,0.0244157430185072,0.0140681298106328,0.761663466359404,"Control_2",NA
"1681","Control_2",10,"2-12",101366,149606,"120_1",1928,2794,0.0190201842826983,0.0186757215619694,0.0188479529223339,0.0137206749364414,0.0027319139424662,1.37368992485017,"Control_2",NA
"1682","Control_2",10,"2-13",227791,182348,"120_1",2576,1969,0.0113086118415565,0.0107980345273872,0.0110533231844719,0.0156530115783524,0.00251386668602167,0.706146745573115,"Control_2",NA
"1683","Control_2",10,"2-2",103700,130918,"120_1",2884,1412,0.0278109932497589,0.0107853771062803,0.0192981851780196,0.0229179732332062,0.00400619680836115,0.842054617205774,"Control_2",NA
"1684","Control_2",10,"2-3",61808,231093,"120_1",1137,11244,0.0183956769350246,0.0486557360023886,0.0335257064687066,0.0146182651987983,0.000273225737548037,2.29341211236629,"Control_2",NA
"1685","Control_2",10,"2-4",183950,236765,"120_1",1639,2865,0.00891002989942919,0.0121006060862036,0.0105053179928164,0.011809160668923,0.0104003297205647,0.889590571873766,"Control_2",NA
"1686","Control_2",10,"2-5",66878,180053,"120_1",1545,2152,0.0231017673973504,0.011952036344854,0.0175269018711022,0.0346242891594274,0.0227117761786787,0.506202503982094,"Control_2",NA
"1687","Control_2",10,"2-6",117441,239819,"120_1",2087,3425,0.0177706252501256,0.0142816040430491,0.0160261146465874,0.028365311763674,0.0122130856728085,0.564989899639008,"Control_2",NA
"1688","Control_2",10,"2-7",71196,133948,"120_1",1156,1943,0.0162368672397326,0.0145056290500791,0.0153712481449059,0.017050963448141,0.00322317756786422,0.901488540026266,"Control_2",NA
"1689","Control_2",10,"2-8",84287,165728,"120_1",1642,1955,0.0194810587635104,0.0117964375362039,0.0156387481498571,0.0116046998421009,0.00349882646662405,1.34762194306147,"Control_2",NA
"1690","Control_2",10,"2-9",159763,177020,"120_1",1834,2578,0.0114795040153227,0.014563326177833,0.0130214150965779,0.0158817474201779,0.00754372921838739,0.819898135392459,"Control_2",NA
"1691","Control_2",100,"2-1",74079,59961,"120_1",1411,1708,0.0190472333589816,0.0284851820349894,0.0237662076969855,0.0179013884629933,0.00613077180748372,1.32761812001993,"Control_2",NA
"1692","Control_2",100,"2-10",50430,233562,"120_1",757,4255,0.015010906206623,0.0182178607821478,0.0166143834943854,0.0143762215145473,0.00571160410967978,1.15568499536358,"Control_2",NA
"1693","Control_2",100,"2-11",100553,243336,"120_1",1247,3721,0.0124014201465894,0.0152916132425946,0.013846516694592,0.0244157430185072,0.0140681298106328,0.567114287044072,"Control_2",NA
"1694","Control_2",100,"2-12",120765,199747,"120_1",3572,2364,0.0295781062393906,0.0118349712386168,0.0207065387390037,0.0137206749364414,0.0027319139424662,1.50914869967571,"Control_2",NA
"1695","Control_2",100,"2-13",157238,109540,"120_1",2192,1644,0.0139406504788919,0.0150082161767391,0.0144744333278155,0.0156530115783524,0.00251386668602167,0.924705974653026,"Control_2",NA
"1696","Control_2",100,"2-2",94979,110293,"120_1",1600,1576,0.0168458290780067,0.0142892114640095,0.0155675202710081,0.0229179732332062,0.00400619680836115,0.679271247618533,"Control_2",NA
"1697","Control_2",100,"2-3",62198,169031,"120_1",1512,2425,0.0243094633267951,0.0143464808230443,0.0193279720749197,0.0146182651987983,0.000273225737548037,1.32217960285113,"Control_2",NA
"1698","Control_2",100,"2-4",171996,296799,"120_1",1785,3456,0.0103781483290309,0.0116442440843803,0.0110111962067056,0.011809160668923,0.0104003297205647,0.932428350787257,"Control_2",NA
"1699","Control_2",100,"2-5",51783,224652,"120_1",548,3049,0.0105826236409633,0.0135721026298453,0.0120773631354043,0.0346242891594274,0.0227117761786787,0.348811872491998,"Control_2",NA
"1700","Control_2",100,"2-6",66887,200467,"120_1",646,3657,0.00965808004544979,0.0182424039866911,0.0139502420160704,0.028365311763674,0.0122130856728085,0.491806405383345,"Control_2",NA
"1701","Control_2",100,"2-7",55696,124683,"120_1",837,2294,0.0150280091927607,0.018398658999222,0.0167133340959914,0.017050963448141,0.00322317756786422,0.98019881086623,"Control_2",NA
"1702","Control_2",100,"2-8",131834,280688,"120_1",1450,6870,0.010998680158381,0.0244755743031409,0.0177371272307609,0.0116046998421009,0.00349882646662405,1.52844342999826,"Control_2",NA
"1703","Control_2",100,"2-9",126945,206705,"120_1",1374,2610,0.0108235850171334,0.0126266902106867,0.0117251376139101,0.0158817474201779,0.00754372921838739,0.738277552444461,"Control_2",NA
"1704","Control_2",1000,"2-1",320807,134177,"120_1",3961,1813,0.0123469874410471,0.0135120028022686,0.0129294951216579,0.0179013884629933,0.00613077180748372,0.722262138961257,"Control_2",NA
"1705","Control_2",1000,"2-10",69678,333044,"120_1",1278,4638,0.0183415138207182,0.0139260878442488,0.0161338008324835,0.0143762215145473,0.00571160410967978,1.12225599864037,"Control_2",NA
"1706","Control_2",1000,"2-11",165220,356606,"120_1",3269,4078,0.0197857402251543,0.0114355899788562,0.0156106651020053,0.0244157430185072,0.0140681298106328,0.639368832239607,"Control_2",NA
"1707","Control_2",1000,"2-12",216074,244446,"120_1",2408,1589,0.011144330183178,0.00650041317918886,0.00882237168118342,0.0137206749364414,0.0027319139424662,0.642998374500633,"Control_2",NA
"1708","Control_2",1000,"2-13",197068,44726,"120_1",2245,1148,0.0113920068199809,0.0256673970397532,0.018529701929867,0.0156530115783524,0.00251386668602167,1.18377871485721,"Control_2",NA
"1709","Control_2",1000,"2-2",80695,128857,"120_1",1688,2632,0.0209182725075903,0.0204257432657908,0.0206720078866905,0.0229179732332062,0.00400619680836115,0.901999826788286,"Control_2",NA
"1710","Control_2",1000,"2-3",50948,152784,"120_1",597,2803,0.0117178299442569,0.0183461619017698,0.0150319959230134,0.0146182651987983,0.000273225737548037,1.0283023134817,"Control_2",NA
"1711","Control_2",1000,"2-4",230521,254077,"120_1",3081,6562,0.0133653766901931,0.0258268162801041,0.0195960964851486,0.011809160668923,0.0104003297205647,1.65939790595937,"Control_2",NA
"1712","Control_2",1000,"2-5",120192,309854,"120_1",2574,2650,0.0214157348242811,0.00855241500835878,0.01498407491632,0.0346242891594274,0.0227117761786787,0.432761950644701,"Control_2",NA
"1713","Control_2",1000,"2-6",72986,199288,"120_1",1404,2363,0.0192365659167512,0.0118572116735579,0.0155468887951545,0.028365311763674,0.0122130856728085,0.548095114366577,"Control_2",NA
"1714","Control_2",1000,"2-7",80347,220476,"120_1",1823,3733,0.0226890860890886,0.0169315481050092,0.0198103170970489,0.017050963448141,0.00322317756786422,1.1618297791383,"Control_2",NA
"1715","Control_2",1000,"2-8",115296,548797,"120_1",1378,7949,0.0119518456841521,0.0144844086246827,0.0132181271544174,0.0116046998421009,0.00349882646662405,1.13903223127436,"Control_2",NA
"1716","Control_2",1000,"2-9",279588,226133,"120_1",2922,1585,0.0104510923215589,0.00700914948282648,0.00873012090219267,0.0158817474201779,0.00754372921838739,0.549695236375626,"Control_2",NA
"1717","Control_1",10,"2-1",186968,131823,"119_1",1782,2695,0.00953104274528262,0.0204440803198228,0.0149875615325527,0.0198678850456707,0.00514100576373182,0.754361196377998,"Control_1",NA
"1718","Control_1",10,"2-10",138491,120780,"119_1",3707,3528,0.0267670823374804,0.0292101341281669,0.0279886082328237,0.0211996456996525,0.00969048758190336,1.32023943368462,"Control_1",NA
"1719","Control_1",10,"2-11",79943,210655,"119_1",2714,2729,0.0339491887970179,0.0129548313593316,0.0234520100781747,0.0215491687540797,0.00277756789663435,1.08830230742589,"Control_1",NA
"1720","Control_1",10,"2-12",149347,130162,"119_1",1799,1425,0.0120457725967043,0.0109478956992056,0.011496834147955,0.0310357738148559,0.0289118777043176,0.370438134281406,"Control_1",NA
"1721","Control_1",10,"2-13",171636,81761,"119_1",3935,2187,0.0229264256915799,0.0267486943652842,0.024837560028432,0.0298967549067372,0.0056631954332201,0.830777791968148,"Control_1",NA
"1722","Control_1",10,"2-2",128599,128944,"119_1",1728,3153,0.0134371184845916,0.0244524754932374,0.0189447969889145,0.0225519006220526,0.00251343988439824,0.840053231273516,"Control_1",NA
"1723","Control_1",10,"2-3",59534,15921,"119_1",1957,181,0.0328719723183391,0.0113686326235789,0.022120302470959,0.026535816308812,0.0150337130297941,0.833601733352868,"Control_1",NA
"1724","Control_1",10,"2-4",135197,175833,"119_1",2186,2314,0.0161689978327921,0.0131602145217337,0.0146646061772629,0.0236692463557992,0.0293181463441612,0.619563713893659,"Control_1",NA
"1725","Control_1",10,"2-5",118385,60198,"119_1",2915,1053,0.0246230519069139,0.0174922754908801,0.021057663698897,0.0264356181354677,0.00827297626691743,0.796564074688485,"Control_1",NA
"1726","Control_1",10,"2-6",118555,139306,"119_1",1774,3251,0.0149635190417949,0.0233371139792974,0.0191503165105462,0.0141459880373813,0.00188470454338964,1.35376309240052,"Control_1",NA
"1727","Control_1",10,"2-7",81597,43881,"119_1",1150,1660,0.0140936554039977,0.0378295845582371,0.0259616199811174,0.0230968260231861,0.00581062058062182,1.12403409693849,"Control_1",NA
"1728","Control_1",10,"2-8",108278,165004,"119_1",2519,4824,0.0232641903249044,0.0292356548932147,0.0262499226090596,0.0190791041738151,0.000467159427881671,1.37584670485137,"Control_1",NA
"1729","Control_1",10,"2-9",102492,91955,"119_1",1975,1726,0.0192697966670569,0.0187700505682127,0.0190199236176348,0.0206025724871317,0.00276147031988043,0.923181977858087,"Control_1",NA
"1730","Control_1",100,"2-1",140218,136666,"119_1",2676,7829,0.0190845683150523,0.0572856452958307,0.0381851068054415,0.0198678850456707,0.00514100576373182,1.92195126545501,"Control_1",NA
"1731","Control_1",100,"2-10",136286,121791,"119_1",2980,2732,0.0218657822520288,0.0224318709921094,0.0221488266220691,0.0211996456996525,0.00969048758190336,1.04477343328583,"Control_1",NA
"1732","Control_1",100,"2-11",96265,172128,"119_1",1743,6729,0.0181062691528593,0.0390930005577245,0.0285996348552919,0.0215491687540797,0.00277756789663435,1.32718042081681,"Control_1",NA
"1733","Control_1",100,"2-12",143997,104307,"119_1",4060,2644,0.0281950318409411,0.0253482508364731,0.0267716413387071,0.0310357738148559,0.0289118777043176,0.862605891459754,"Control_1",NA
"1734","Control_1",100,"2-13",175621,74815,"119_1",9437,2118,0.0537350316875544,0.0283098309162601,0.0410224313019073,0.0298967549067372,0.0056631954332201,1.37213658906716,"Control_1",NA
"1735","Control_1",100,"2-2",108542,120226,"119_1",3312,1504,0.0305135339315657,0.0125097732603597,0.0215116535959627,0.0225519006220526,0.00251343988439824,0.95387319926939,"Control_1",NA
"1736","Control_1",100,"2-3",33112,7105,"119_1",7044,114,0.212732544092776,0.0160450387051372,0.114388791398957,0.026535816308812,0.0150337130297941,4.31073195818628,"Control_1",NA
"1737","Control_1",100,"2-4",103420,155024,"119_1",3133,3679,0.0302939470121833,0.0237318092682423,0.0270128781402128,0.0236692463557992,0.0293181463441612,1.14126481824354,"Control_1",NA
