OR,Normalization,Norm_sd,Treatment,Concentration_uM,variable,Freq
144_1,0.026433623017128916,0.009920502240815702,Acetophenone,1e3,rep2_freq,0.02831386551594386
144_1,0.026433623017128916,0.009920502240815702,Decanoic_Acid,1,rep2_freq,0.03271051052664571
144_1,0.026433623017128916,0.009920502240815702,Decanoic_Acid,10,rep2_freq,0.03947044483599237
144_1,0.026433623017128916,0.009920502240815702,Decanoic_Acid,30,rep2_freq,0.029431124972279617
144_1,0.026433623017128916,0.009920502240815702,Decanoic_Acid,100,rep2_freq,0.03511790636317454
144_1,0.026433623017128916,0.009920502240815702,Decanoic_Acid,1e3,rep2_freq,0.022690023547764445
144_1,0.026433623017128916,0.009920502240815702,DMSO,-999,rep2_freq,0.018723900858989218
144_1,0.026433623017128916,0.009920502240815702,Forskolin,0.04,rep2_freq,0.03135230167461518
144_1,0.026433623017128916,0.009920502240815702,Forskolin,0.2,rep2_freq,0.023939308794605225
144_1,0.026433623017128916,0.009920502240815702,Forskolin,1,rep2_freq,0.038126218934711895
144_1,0.026433623017128916,0.009920502240815702,Forskolin,5,rep2_freq,0.0406864960436389
144_1,0.026433623017128916,0.009920502240815702,Forskolin,25,rep2_freq,0.033204133477449695
144_1,0.026433623017128916,0.009920502240815702,Nothing,0,rep2_freq,0.027115754327855898
144_1,0.026433623017128916,0.009920502240815702,Prenyl_Acetate,1,rep2_freq,0.025086729700964087
144_1,0.026433623017128916,0.009920502240815702,Prenyl_Acetate,10,rep2_freq,0.030545529545220173
144_1,0.026433623017128916,0.009920502240815702,Prenyl_Acetate,30,rep2_freq,0.03444211802546374
144_1,0.026433623017128916,0.009920502240815702,Prenyl_Acetate,100,rep2_freq,0.03717770278582507
144_1,0.026433623017128916,0.009920502240815702,Prenyl_Acetate,1e3,rep2_freq,0.03369031126349257
144_1,0.026433623017128916,0.009920502240815702,Vanillic_Acid,1,rep2_freq,0.022925497169922624
144_1,0.026433623017128916,0.009920502240815702,Vanillic_Acid,10,rep2_freq,0.04201946782283431
144_1,0.026433623017128916,0.009920502240815702,Vanillic_Acid,30,rep2_freq,0.025428499118565966
144_1,0.026433623017128916,0.009920502240815702,Vanillic_Acid,100,rep2_freq,0.07319035617689416
144_1,0.026433623017128916,0.009920502240815702,Vanillic_Acid,1e3,rep2_freq,0.024880366839701407
110_1,0.005493074222077794,0.0031267609268680187,2-Coumaranone,1,rep2_freq,0.015067219832919887
110_1,0.005493074222077794,0.0031267609268680187,2-Coumaranone,10,rep2_freq,0.0056661198837921695
110_1,0.005493074222077794,0.0031267609268680187,2-Coumaranone,30,rep2_freq,0.0035535173116635825
110_1,0.005493074222077794,0.0031267609268680187,2-Coumaranone,100,rep2_freq,0.004144533509334071
110_1,0.005493074222077794,0.0031267609268680187,2-Coumaranone,1e3,rep2_freq,0.006285838553261638
110_1,0.005493074222077794,0.0031267609268680187,Acetophenone,1,rep2_freq,0.006745882368325924
110_1,0.005493074222077794,0.0031267609268680187,Acetophenone,10,rep2_freq,0.011587439305278885
110_1,0.005493074222077794,0.0031267609268680187,Acetophenone,30,rep2_freq,0.008808993863270052
110_1,0.005493074222077794,0.0031267609268680187,Acetophenone,100,rep2_freq,0.005694031577876215
110_1,0.005493074222077794,0.0031267609268680187,Acetophenone,1e3,rep2_freq,0.022189308845781262
110_1,0.005493074222077794,0.0031267609268680187,Decanoic_Acid,1,rep2_freq,0.005809580098326304
110_1,0.005493074222077794,0.0031267609268680187,Decanoic_Acid,10,rep2_freq,0.004740411768965267
110_1,0.005493074222077794,0.0031267609268680187,Decanoic_Acid,30,rep2_freq,0.003812212456043395
110_1,0.005493074222077794,0.0031267609268680187,Decanoic_Acid,100,rep2_freq,0.007475323511899884
110_1,0.005493074222077794,0.0031267609268680187,Decanoic_Acid,1e3,rep2_freq,0.0022295092487917578
110_1,0.005493074222077794,0.0031267609268680187,DMSO,-999,rep2_freq,0.007477122730135543
110_1,0.005493074222077794,0.0031267609268680187,Forskolin,0.04,rep2_freq,0.006363725291821494
110_1,0.005493074222077794,0.0031267609268680187,Forskolin,0.2,rep2_freq,0.005554878145758561
110_1,0.005493074222077794,0.0031267609268680187,Forskolin,1,rep2_freq,0.00884183889286102
110_1,0.005493074222077794,0.0031267609268680187,Forskolin,5,rep2_freq,0.009040562611991184
110_1,0.005493074222077794,0.0031267609268680187,Forskolin,25,rep2_freq,0.00790574606605945
110_1,0.005493074222077794,0.0031267609268680187,Nothing,0,rep2_freq,0.00659512403042264
110_1,0.005493074222077794,0.0031267609268680187,Prenyl_Acetate,1,rep2_freq,0.009075367336296946
110_1,0.005493074222077794,0.0031267609268680187,Prenyl_Acetate,10,rep2_freq,0.013125529634893805
110_1,0.005493074222077794,0.0031267609268680187,Prenyl_Acetate,30,rep2_freq,0.014062001109422292
110_1,0.005493074222077794,0.0031267609268680187,Prenyl_Acetate,100,rep2_freq,0.0037810899670255183
110_1,0.005493074222077794,0.0031267609268680187,Prenyl_Acetate,1e3,rep2_freq,0.009444798819929634
110_1,0.005493074222077794,0.0031267609268680187,Vanillic_Acid,1,rep2_freq,0.007985220866892843
110_1,0.005493074222077794,0.0031267609268680187,Vanillic_Acid,10,rep2_freq,0.0073280625690725154
110_1,0.005493074222077794,0.0031267609268680187,Vanillic_Acid,30,rep2_freq,0.007450735691969351
110_1,0.005493074222077794,0.0031267609268680187,Vanillic_Acid,100,rep2_freq,0.007435719554603253
110_1,0.005493074222077794,0.0031267609268680187,Vanillic_Acid,1e3,rep2_freq,0.00911043794592778
112_1,0.013267265993690503,0.0040194243061564185,2-Coumaranone,1,rep2_freq,0.01369437239728977
112_1,0.013267265993690503,0.0040194243061564185,2-Coumaranone,10,rep2_freq,0.015607027806873654
112_1,0.013267265993690503,0.0040194243061564185,2-Coumaranone,30,rep2_freq,0.009905788689278914
112_1,0.013267265993690503,0.0040194243061564185,2-Coumaranone,100,rep2_freq,0.010332946557517823
112_1,0.013267265993690503,0.0040194243061564185,2-Coumaranone,1e3,rep2_freq,0.006974981675192566
112_1,0.013267265993690503,0.0040194243061564185,Acetophenone,1,rep2_freq,0.016293052637871657
112_1,0.013267265993690503,0.0040194243061564185,Acetophenone,10,rep2_freq,0.010124540898904383
112_1,0.013267265993690503,0.0040194243061564185,Acetophenone,30,rep2_freq,0.01956812637859519
112_1,0.013267265993690503,0.0040194243061564185,Acetophenone,100,rep2_freq,0.010953108663879236
112_1,0.013267265993690503,0.0040194243061564185,Acetophenone,1e3,rep2_freq,0.023997053808033176
112_1,0.013267265993690503,0.0040194243061564185,Decanoic_Acid,1,rep2_freq,0.016328390153041578
112_1,0.013267265993690503,0.0040194243061564185,Decanoic_Acid,10,rep2_freq,0.020969805218314787
112_1,0.013267265993690503,0.0040194243061564185,Decanoic_Acid,30,rep2_freq,0.010000457606296663
112_1,0.013267265993690503,0.0040194243061564185,Decanoic_Acid,100,rep2_freq,0.006989168018615931
112_1,0.013267265993690503,0.0040194243061564185,Decanoic_Acid,1e3,rep2_freq,0.010475546362438106
112_1,0.013267265993690503,0.0040194243061564185,DMSO,-999,rep2_freq,0.01202346739492863
112_1,0.013267265993690503,0.0040194243061564185,Forskolin,0.04,rep2_freq,0.012108364231817019
112_1,0.013267265993690503,0.0040194243061564185,Forskolin,0.2,rep2_freq,0.009178961654482126
112_1,0.013267265993690503,0.0040194243061564185,Forskolin,1,rep2_freq,0.01584193996383905
112_1,0.013267265993690503,0.0040194243061564185,Forskolin,5,rep2_freq,0.017346740561026277
112_1,0.013267265993690503,0.0040194243061564185,Forskolin,25,rep2_freq,0.02617387133713819
112_1,0.013267265993690503,0.0040194243061564185,Nothing,0,rep2_freq,0.013931722218028922
112_1,0.013267265993690503,0.0040194243061564185,Prenyl_Acetate,1,rep2_freq,0.022946166868658968
112_1,0.013267265993690503,0.0040194243061564185,Prenyl_Acetate,10,rep2_freq,0.012736346068483754
112_1,0.013267265993690503,0.0040194243061564185,Prenyl_Acetate,30,rep2_freq,0.028877349981534153
112_1,0.013267265993690503,0.0040194243061564185,Prenyl_Acetate,100,rep2_freq,0.009513632427399454
112_1,0.013267265993690503,0.0040194243061564185,Prenyl_Acetate,1e3,rep2_freq,0.011250037375539453
112_1,0.013267265993690503,0.0040194243061564185,Vanillic_Acid,1,rep2_freq,0.013662640964326926
112_1,0.013267265993690503,0.0040194243061564185,Vanillic_Acid,10,rep2_freq,0.013655104990223583
112_1,0.013267265993690503,0.0040194243061564185,Vanillic_Acid,30,rep2_freq,0.016220349780950553
112_1,0.013267265993690503,0.0040194243061564185,Vanillic_Acid,100,rep2_freq,0.012037215919069866
112_1,0.013267265993690503,0.0040194243061564185,Vanillic_Acid,1e3,rep2_freq,0.011260125862713664
149_1,0.018065097303399467,5.652346671067443e-4,2-Coumaranone,1,rep2_freq,0.014738866684724466
149_1,0.018065097303399467,5.652346671067443e-4,2-Coumaranone,10,rep2_freq,0.02733552046483132
149_1,0.018065097303399467,5.652346671067443e-4,2-Coumaranone,30,rep2_freq,0.012668145542874
149_1,0.018065097303399467,5.652346671067443e-4,2-Coumaranone,100,rep2_freq,0.013934574564344947
149_1,0.018065097303399467,5.652346671067443e-4,2-Coumaranone,1e3,rep2_freq,0.012907064042905826
149_1,0.018065097303399467,5.652346671067443e-4,Acetophenone,1,rep2_freq,0.018718842794413118
149_1,0.018065097303399467,5.652346671067443e-4,Acetophenone,10,rep2_freq,0.024505493650398405
149_1,0.018065097303399467,5.652346671067443e-4,Acetophenone,30,rep2_freq,0.021684447277180642
149_1,0.018065097303399467,5.652346671067443e-4,Acetophenone,100,rep2_freq,0.018096988547999435
149_1,0.018065097303399467,5.652346671067443e-4,Acetophenone,1e3,rep2_freq,0.015885418751551153
149_1,0.018065097303399467,5.652346671067443e-4,Decanoic_Acid,1,rep2_freq,0.02627967475306486
149_1,0.018065097303399467,5.652346671067443e-4,Decanoic_Acid,10,rep2_freq,0.013707127513214743
149_1,0.018065097303399467,5.652346671067443e-4,Decanoic_Acid,30,rep2_freq,0.02711845314991534
149_1,0.018065097303399467,5.652346671067443e-4,Decanoic_Acid,100,rep2_freq,0.01812841059928224
149_1,0.018065097303399467,5.652346671067443e-4,Decanoic_Acid,1e3,rep2_freq,0.013254873696110423
149_1,0.018065097303399467,5.652346671067443e-4,DMSO,-999,rep2_freq,0.018709346204940115
149_1,0.018065097303399467,5.652346671067443e-4,Forskolin,0.04,rep2_freq,0.022320609009448437
149_1,0.018065097303399467,5.652346671067443e-4,Forskolin,0.2,rep2_freq,0.023642426587922195
149_1,0.018065097303399467,5.652346671067443e-4,Forskolin,1,rep2_freq,0.012016216276919506
149_1,0.018065097303399467,5.652346671067443e-4,Forskolin,5,rep2_freq,0.012400298114583829
149_1,0.018065097303399467,5.652346671067443e-4,Forskolin,25,rep2_freq,0.017833251866283886
149_1,0.018065097303399467,5.652346671067443e-4,Nothing,0,rep2_freq,0.01872954841115852
149_1,0.018065097303399467,5.652346671067443e-4,Prenyl_Acetate,1,rep2_freq,0.013139817564044259
149_1,0.018065097303399467,5.652346671067443e-4,Prenyl_Acetate,10,rep2_freq,0.01871668064080778
149_1,0.018065097303399467,5.652346671067443e-4,Prenyl_Acetate,30,rep2_freq,0.02394674773002488
149_1,0.018065097303399467,5.652346671067443e-4,Prenyl_Acetate,100,rep2_freq,0.01547774403407926
149_1,0.018065097303399467,5.652346671067443e-4,Prenyl_Acetate,1e3,rep2_freq,0.0182218213349546
149_1,0.018065097303399467,5.652346671067443e-4,Vanillic_Acid,1,rep2_freq,0.019662347453505872
149_1,0.018065097303399467,5.652346671067443e-4,Vanillic_Acid,10,rep2_freq,0.01130876477089178
149_1,0.018065097303399467,5.652346671067443e-4,Vanillic_Acid,30,rep2_freq,0.017855584451852757
149_1,0.018065097303399467,5.652346671067443e-4,Vanillic_Acid,100,rep2_freq,0.021576100319645932
149_1,0.018065097303399467,5.652346671067443e-4,Vanillic_Acid,1e3,rep2_freq,0.010825646685166094
181_1,NA,NA,Prenyl_Acetate,100,rep2_freq,2.532787537720443e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,2-Coumaranone,1,rep2_freq,7.210128476694721e-5
172_1,3.091478142371486e-4,3.596272495579755e-4,2-Coumaranone,10,rep2_freq,3.32022371983636e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,2-Coumaranone,30,rep2_freq,7.279442471332406e-5
172_1,3.091478142371486e-4,3.596272495579755e-4,2-Coumaranone,100,rep2_freq,3.3887238881969507e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,2-Coumaranone,1e3,rep2_freq,5.724095062642102e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Acetophenone,1,rep2_freq,1.765399844383273e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Acetophenone,10,rep2_freq,0.0013276970244023903
172_1,3.091478142371486e-4,3.596272495579755e-4,Acetophenone,30,rep2_freq,1.4215589763440573e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Acetophenone,100,rep2_freq,9.005268982881884e-7
172_1,3.091478142371486e-4,3.596272495579755e-4,Acetophenone,1e3,rep2_freq,1.6172031991801901e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Decanoic_Acid,1,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Decanoic_Acid,10,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Decanoic_Acid,30,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Decanoic_Acid,100,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Decanoic_Acid,1e3,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,DMSO,-999,rep2_freq,2.2361241220897308e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Forskolin,0.2,rep2_freq,4.559262459775112e-5
172_1,3.091478142371486e-4,3.596272495579755e-4,Forskolin,1,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Forskolin,5,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Forskolin,25,rep2_freq,2.719393059007387e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Nothing,0,rep2_freq,1.4296687342103744e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Prenyl_Acetate,1,rep2_freq,8.33367064857387e-5
172_1,3.091478142371486e-4,3.596272495579755e-4,Prenyl_Acetate,10,rep2_freq,2.7350458008079594e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Prenyl_Acetate,30,rep2_freq,1.5596652899432488e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Prenyl_Acetate,100,rep2_freq,3.919790236948305e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Prenyl_Acetate,1e3,rep2_freq,1.4701045518423648e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Vanillic_Acid,1,rep2_freq,2.2444945139374478e-4
172_1,3.091478142371486e-4,3.596272495579755e-4,Vanillic_Acid,10,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Vanillic_Acid,30,rep2_freq,0
172_1,3.091478142371486e-4,3.596272495579755e-4,Vanillic_Acid,100,rep2_freq,0.0010054796445256244
172_1,3.091478142371486e-4,3.596272495579755e-4,Vanillic_Acid,1e3,rep2_freq,1.6803898504453034e-4
176_1,0.004329284047681726,0.004669274997636452,2-Coumaranone,1,rep2_freq,0.002160115517950297
176_1,0.004329284047681726,0.004669274997636452,2-Coumaranone,10,rep2_freq,0.003255005039625289
176_1,0.004329284047681726,0.004669274997636452,2-Coumaranone,30,rep2_freq,0.005541954491990697
176_1,0.004329284047681726,0.004669274997636452,2-Coumaranone,100,rep2_freq,0.001841620626151013
176_1,0.004329284047681726,0.004669274997636452,2-Coumaranone,1e3,rep2_freq,0.0010482323153016438
176_1,0.004329284047681726,0.004669274997636452,Acetophenone,1,rep2_freq,0.006635661637300937
176_1,0.004329284047681726,0.004669274997636452,Acetophenone,10,rep2_freq,0.0012946261827689242
176_1,0.004329284047681726,0.004669274997636452,Acetophenone,30,rep2_freq,0.002463368160415923
176_1,0.004329284047681726,0.004669274997636452,Acetophenone,100,rep2_freq,0.0023260609782783906
176_1,0.004329284047681726,0.004669274997636452,Acetophenone,1e3,rep2_freq,0.0041166627971210585
176_1,0.004329284047681726,0.004669274997636452,Decanoic_Acid,1,rep2_freq,0.005706597175581406
176_1,0.004329284047681726,0.004669274997636452,Decanoic_Acid,10,rep2_freq,0.0011778619874007385
176_1,0.004329284047681726,0.004669274997636452,Decanoic_Acid,30,rep2_freq,5.104070232006393e-4
176_1,0.004329284047681726,0.004669274997636452,Decanoic_Acid,100,rep2_freq,8.425784813376377e-4
176_1,0.004329284047681726,0.004669274997636452,Decanoic_Acid,1e3,rep2_freq,3.696307888254257e-4
176_1,0.004329284047681726,0.004669274997636452,DMSO,-999,rep2_freq,0.0014806052619043839
176_1,0.004329284047681726,0.004669274997636452,Forskolin,0.04,rep2_freq,0.004164762730465615
176_1,0.004329284047681726,0.004669274997636452,Forskolin,0.2,rep2_freq,0.005412798803988824
176_1,0.004329284047681726,0.004669274997636452,Forskolin,1,rep2_freq,0.0015422682573491703
176_1,0.004329284047681726,0.004669274997636452,Forskolin,5,rep2_freq,0.0020059305773591487
176_1,0.004329284047681726,0.004669274997636452,Forskolin,25,rep2_freq,0.004278741230817952
176_1,0.004329284047681726,0.004669274997636452,Nothing,0,rep2_freq,0.007883601877217207
176_1,0.004329284047681726,0.004669274997636452,Prenyl_Acetate,1,rep2_freq,5.583559334544493e-4
176_1,0.004329284047681726,0.004669274997636452,Prenyl_Acetate,10,rep2_freq,0.005263842246145155
176_1,0.004329284047681726,0.004669274997636452,Prenyl_Acetate,30,rep2_freq,0.004867332810502139
176_1,0.004329284047681726,0.004669274997636452,Prenyl_Acetate,100,rep2_freq,0.004448057351958568
176_1,0.004329284047681726,0.004669274997636452,Prenyl_Acetate,1e3,rep2_freq,8.272452732401104e-4
176_1,0.004329284047681726,0.004669274997636452,Vanillic_Acid,1,rep2_freq,0.0019337183504691856
176_1,0.004329284047681726,0.004669274997636452,Vanillic_Acid,10,rep2_freq,6.609708407719119e-4
176_1,0.004329284047681726,0.004669274997636452,Vanillic_Acid,30,rep2_freq,9.588867749986909e-4
176_1,0.004329284047681726,0.004669274997636452,Vanillic_Acid,100,rep2_freq,0.002304041237837648
176_1,0.004329284047681726,0.004669274997636452,Vanillic_Acid,1e3,rep2_freq,0.0025281540993186097
194_1,0.03582630081985058,0.01180676569395104,2-Coumaranone,1,rep2_freq,0.02678270426586277
194_1,0.03582630081985058,0.01180676569395104,2-Coumaranone,10,rep2_freq,0.021438170714836263
194_1,0.03582630081985058,0.01180676569395104,2-Coumaranone,30,rep2_freq,0.03379960078004973
194_1,0.03582630081985058,0.01180676569395104,2-Coumaranone,100,rep2_freq,0.03261336257216563
194_1,0.03582630081985058,0.01180676569395104,2-Coumaranone,1e3,rep2_freq,0.017379087380148057
194_1,0.03582630081985058,0.01180676569395104,Acetophenone,1,rep2_freq,0.024147680834389614
194_1,0.03582630081985058,0.01180676569395104,Acetophenone,10,rep2_freq,0.015874976655876494
194_1,0.03582630081985058,0.01180676569395104,Acetophenone,30,rep2_freq,0.03299218142563011
194_1,0.03582630081985058,0.01180676569395104,Acetophenone,100,rep2_freq,0.015809650226347435
194_1,0.03582630081985058,0.01180676569395104,Acetophenone,1e3,rep2_freq,0.010566261298406014
194_1,0.03582630081985058,0.01180676569395104,Decanoic_Acid,1,rep2_freq,0.02614087168327826
194_1,0.03582630081985058,0.01180676569395104,Decanoic_Acid,10,rep2_freq,0.02391687383843016
194_1,0.03582630081985058,0.01180676569395104,Decanoic_Acid,30,rep2_freq,0.028799276278041585
194_1,0.03582630081985058,0.01180676569395104,Decanoic_Acid,100,rep2_freq,0.019301465567627508
194_1,0.03582630081985058,0.01180676569395104,Decanoic_Acid,1e3,rep2_freq,0.00961286882858511
194_1,0.03582630081985058,0.01180676569395104,DMSO,-999,rep2_freq,0.034396616969138843
194_1,0.03582630081985058,0.01180676569395104,Forskolin,0.04,rep2_freq,0.02312193723107599
194_1,0.03582630081985058,0.01180676569395104,Forskolin,0.2,rep2_freq,0.01883929660122888
194_1,0.03582630081985058,0.01180676569395104,Forskolin,1,rep2_freq,0.02046874473588656
194_1,0.03582630081985058,0.01180676569395104,Forskolin,5,rep2_freq,0.02309297845012131
194_1,0.03582630081985058,0.01180676569395104,Forskolin,25,rep2_freq,0.030935677748480238
194_1,0.03582630081985058,0.01180676569395104,Nothing,0,rep2_freq,0.03226344976401586
194_1,0.03582630081985058,0.01180676569395104,Prenyl_Acetate,1,rep2_freq,0.03197272270544284
194_1,0.03582630081985058,0.01180676569395104,Prenyl_Acetate,10,rep2_freq,0.018080894584160945
194_1,0.03582630081985058,0.01180676569395104,Prenyl_Acetate,30,rep2_freq,0.01780078365823908
194_1,0.03582630081985058,0.01180676569395104,Prenyl_Acetate,100,rep2_freq,0.016633177587001252
194_1,0.03582630081985058,0.01180676569395104,Prenyl_Acetate,1e3,rep2_freq,0.023471838776873012
194_1,0.03582630081985058,0.01180676569395104,Vanillic_Acid,1,rep2_freq,0.023086640365795056
194_1,0.03582630081985058,0.01180676569395104,Vanillic_Acid,10,rep2_freq,0.022067074725835245
194_1,0.03582630081985058,0.01180676569395104,Vanillic_Acid,30,rep2_freq,0.021755493690328663
194_1,0.03582630081985058,0.01180676569395104,Vanillic_Acid,100,rep2_freq,0.020949322069619587
194_1,0.03582630081985058,0.01180676569395104,Vanillic_Acid,1e3,rep2_freq,0.019051987628697427
203_1,0.026570746865739115,0.007137679281415428,2-Coumaranone,1,rep2_freq,0.018797974148766387
203_1,0.026570746865739115,0.007137679281415428,2-Coumaranone,10,rep2_freq,0.01790153955611771
203_1,0.026570746865739115,0.007137679281415428,2-Coumaranone,30,rep2_freq,0.024236712144025684
203_1,0.026570746865739115,0.007137679281415428,2-Coumaranone,100,rep2_freq,0.02157605822217964
203_1,0.026570746865739115,0.007137679281415428,2-Coumaranone,1e3,rep2_freq,0.011599884570008467
203_1,0.026570746865739115,0.007137679281415428,Acetophenone,1,rep2_freq,0.022675580223411818
203_1,0.026570746865739115,0.007137679281415428,Acetophenone,10,rep2_freq,0.020278261952191234
203_1,0.026570746865739115,0.007137679281415428,Acetophenone,30,rep2_freq,0.02567215379532888
203_1,0.026570746865739115,0.007137679281415428,Acetophenone,100,rep2_freq,0.022458240316409132
203_1,0.026570746865739115,0.007137679281415428,Acetophenone,1e3,rep2_freq,0.01641541306732209
203_1,0.026570746865739115,0.007137679281415428,Decanoic_Acid,1,rep2_freq,0.018691400478198963
203_1,0.026570746865739115,0.007137679281415428,Decanoic_Acid,10,rep2_freq,0.027520455697424635
203_1,0.026570746865739115,0.007137679281415428,Decanoic_Acid,30,rep2_freq,0.01904170201381971
203_1,0.026570746865739115,0.007137679281415428,Decanoic_Acid,100,rep2_freq,0.03316509075812945
203_1,0.026570746865739115,0.007137679281415428,Decanoic_Acid,1e3,rep2_freq,0.009546841292016963
203_1,0.026570746865739115,0.007137679281415428,DMSO,-999,rep2_freq,0.02002058821972764
203_1,0.026570746865739115,0.007137679281415428,Forskolin,0.04,rep2_freq,0.02210888683717895
203_1,0.026570746865739115,0.007137679281415428,Forskolin,0.2,rep2_freq,0.02031522528588166
203_1,0.026570746865739115,0.007137679281415428,Forskolin,1,rep2_freq,0.024702495704483435
203_1,0.026570746865739115,0.007137679281415428,Forskolin,5,rep2_freq,0.032879818594104306
203_1,0.026570746865739115,0.007137679281415428,Forskolin,25,rep2_freq,0.03052260538508671
203_1,0.026570746865739115,0.007137679281415428,Nothing,0,rep2_freq,0.014650996550147184
203_1,0.026570746865739115,0.007137679281415428,Prenyl_Acetate,1,rep2_freq,0.031789381951174214
203_1,0.026570746865739115,0.007137679281415428,Prenyl_Acetate,10,rep2_freq,0.01857858324627518
203_1,0.026570746865739115,0.007137679281415428,Prenyl_Acetate,30,rep2_freq,0.024975243991978025
203_1,0.026570746865739115,0.007137679281415428,Prenyl_Acetate,100,rep2_freq,0.01836029746986586
203_1,0.026570746865739115,0.007137679281415428,Prenyl_Acetate,1e3,rep2_freq,0.017208944215761513
203_1,0.026570746865739115,0.007137679281415428,Vanillic_Acid,1,rep2_freq,0.033025722482641136
203_1,0.026570746865739115,0.007137679281415428,Vanillic_Acid,10,rep2_freq,0.012554195358326957
203_1,0.026570746865739115,0.007137679281415428,Vanillic_Acid,30,rep2_freq,0.020116986368317248
203_1,0.026570746865739115,0.007137679281415428,Vanillic_Acid,100,rep2_freq,0.0203192507639889
203_1,0.026570746865739115,0.007137679281415428,Vanillic_Acid,1e3,rep2_freq,0.01373378083174756
206_1,0.027667476381503076,0.005539880288337902,2-Coumaranone,1,rep2_freq,0.029167892713288266
206_1,0.027667476381503076,0.005539880288337902,2-Coumaranone,10,rep2_freq,0.041427696199529636
206_1,0.027667476381503076,0.005539880288337902,2-Coumaranone,30,rep2_freq,0.02801819094360731
206_1,0.027667476381503076,0.005539880288337902,2-Coumaranone,100,rep2_freq,0.026490594960559513
206_1,0.027667476381503076,0.005539880288337902,2-Coumaranone,1e3,rep2_freq,0.022230346829200942
206_1,0.027667476381503076,0.005539880288337902,Acetophenone,1,rep2_freq,0.029061844104918928
206_1,0.027667476381503076,0.005539880288337902,Acetophenone,10,rep2_freq,0.04893220088396414
206_1,0.027667476381503076,0.005539880288337902,Acetophenone,30,rep2_freq,0.024332017445798892
206_1,0.027667476381503076,0.005539880288337902,Acetophenone,100,rep2_freq,0.036727089019785476
206_1,0.027667476381503076,0.005539880288337902,Acetophenone,1e3,rep2_freq,0.04386783767122739
206_1,0.027667476381503076,0.005539880288337902,Decanoic_Acid,1,rep2_freq,0.03456084499726871
206_1,0.027667476381503076,0.005539880288337902,Decanoic_Acid,10,rep2_freq,0.04991672901933335
206_1,0.027667476381503076,0.005539880288337902,Decanoic_Acid,30,rep2_freq,0.03584641324664627
206_1,0.027667476381503076,0.005539880288337902,Decanoic_Acid,100,rep2_freq,0.023877608988960446
206_1,0.027667476381503076,0.005539880288337902,Decanoic_Acid,1e3,rep2_freq,0.021530530639245288
206_1,0.027667476381503076,0.005539880288337902,DMSO,-999,rep2_freq,0.021960326659362876
206_1,0.027667476381503076,0.005539880288337902,Forskolin,0.04,rep2_freq,0.03628355226924628
206_1,0.027667476381503076,0.005539880288337902,Forskolin,0.2,rep2_freq,0.02567182852931977
206_1,0.027667476381503076,0.005539880288337902,Forskolin,1,rep2_freq,0.03227158894807572
206_1,0.027667476381503076,0.005539880288337902,Forskolin,5,rep2_freq,0.040384218955647526
206_1,0.027667476381503076,0.005539880288337902,Forskolin,25,rep2_freq,0.04148279209379496
206_1,0.027667476381503076,0.005539880288337902,Nothing,0,rep2_freq,0.03533412956705901
206_1,0.027667476381503076,0.005539880288337902,Prenyl_Acetate,1,rep2_freq,0.037664619758418796
206_1,0.027667476381503076,0.005539880288337902,Prenyl_Acetate,10,rep2_freq,0.03984020158632656
206_1,0.027667476381503076,0.005539880288337902,Prenyl_Acetate,30,rep2_freq,0.04121341959557585
206_1,0.027667476381503076,0.005539880288337902,Prenyl_Acetate,100,rep2_freq,0.025286868340879433
206_1,0.027667476381503076,0.005539880288337902,Prenyl_Acetate,1e3,rep2_freq,0.025593523566523477
206_1,0.027667476381503076,0.005539880288337902,Vanillic_Acid,1,rep2_freq,0.027802956402132845
206_1,0.027667476381503076,0.005539880288337902,Vanillic_Acid,10,rep2_freq,0.02350378304854204
206_1,0.027667476381503076,0.005539880288337902,Vanillic_Acid,30,rep2_freq,0.03536535876983227
206_1,0.027667476381503076,0.005539880288337902,Vanillic_Acid,100,rep2_freq,0.036959060732726826
206_1,0.027667476381503076,0.005539880288337902,Vanillic_Acid,1e3,rep2_freq,0.040486798342620894
